NO,NAME,ID,DATE,COMMENT
971,是小葵的蔡,4930225354315690,Wed Aug 02 09:46:26 +0800 2023,很有创意的蛋糕呀
972,猪咪今天吃菜了没,4930203619426455,Wed Aug 02 08:20:03 +0800 2023,生日快乐[打call]要每天开心哦
973,蓝玫瑰82元一枚呐,4930240259821734,Wed Aug 02 10:45:40 +0800 2023,生日快乐小坤
974,kongkong才_下课,4930088313554483,Wed Aug 02 00:41:53 +0800 2023,我们是一家人@蔡徐坤
975,叽里咕噜嘀小猪,4930423861806473,Wed Aug 02 22:55:14 +0800 2023,每一次心动的原因  全部都是因为你
976,kx82-,4930089521252608,Wed Aug 02 00:46:41 +0800 2023,生日快乐 http://t.cn/A60pmlSr
977,买瓶困牌菜籽油,4930086946740024,Wed Aug 02 00:36:27 +0800 2023,好好看的蛋糕[哇]
978,西红柿先生是一个谜,4930220538465641,Wed Aug 02 09:27:18 +0800 2023,你闪闪发亮的同时也要平平安安❤️生日快乐！[太开心]@蔡徐坤
979,性感大犀牛el,4930231797025778,Wed Aug 02 10:12:02 +0800 2023,这个蛋糕好好看好可爱啊[舔屏][舔屏]
980,白璧徽,4930090674164373,Wed Aug 02 00:51:16 +0800 2023,@蔡徐坤 [蛋糕][蛋糕][蛋糕]
981,大奎_ker,4930089219001145,Wed Aug 02 00:45:29 +0800 2023,好漂亮，蔡徐坤来看
982,叽里咕噜嘀小猪,4930423959064302,Wed Aug 02 22:55:37 +0800 2023,想去的星球，要多久能带你走
983,礼貌大直囡_,4930089060404029,Wed Aug 02 00:44:51 +0800 2023,漂亮！家一直在！[彩虹屁][彩虹屁][彩虹屁]
984,中蓝色的乌柳,4930087117656186,Wed Aug 02 00:37:08 +0800 2023,蛋糕好好看[爱你]
985,7K芒果冰,4930089840019246,Wed Aug 02 00:47:57 +0800 2023,生日快乐！一直在
986,呀碎冰冰分你一半,4930090557771246,Wed Aug 02 00:50:48 +0800 2023,好可爱的蛋糕
987,7K芒果冰,4930089818522602,Wed Aug 02 00:47:52 +0800 2023,狮子猫咪[抱一抱]
988,收集下课的信,4930089906864668,Wed Aug 02 00:48:12 +0800 2023,宝宝吃蛋糕@蔡徐坤 [爱你][爱你][爱你]
989,foreverKun1_,4930089698200225,Wed Aug 02 00:47:23 +0800 2023,蛋糕好漂亮[哇][抱一抱]
990,西红柿先生是一个谜,4930220597710728,Wed Aug 02 09:27:32 +0800 2023,"If you need me,I will be your side.生日快乐🎂@蔡徐坤"
991,西红柿先生是一个谜,4930220567827108,Wed Aug 02 09:27:25 +0800 2023,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂@蔡徐坤
992,7K芒果冰,4930088388529385,Wed Aug 02 00:42:11 +0800 2023,生日快乐[抱一抱]
993,7K芒果冰,4930088351830064,Wed Aug 02 00:42:02 +0800 2023,好漂亮的蛋糕！！
994,7K芒果冰,4930088439120669,Wed Aug 02 00:42:22 +0800 2023,生日快乐！一起解迷
995,kun之夏_,4930088296778607,Wed Aug 02 00:41:49 +0800 2023,好可爱，祝坤哥生日快乐
996,彤彤彤彤m,4930087717177067,Wed Aug 02 00:39:31 +0800 2023,生日快乐[心]@蔡徐坤
997,CoeK_Aug-2,4930183339180731,Wed Aug 02 06:59:29 +0800 2023,生日快乐[开学季]蛋糕好漂亮[爱你]
998,祈渝kun_,4930086992348221,Wed Aug 02 00:36:38 +0800 2023,生日快乐！天天开心[哇]
999,小葵花呀August,4930087101142351,Wed Aug 02 00:37:04 +0800 2023,生日快乐蔡徐坤
1000,春和景明MH,4930136044470962,Wed Aug 02 03:51:33 +0800 2023,生日快乐[哈哈]
1001,你说他不知道,4930174052991088,Wed Aug 02 06:22:34 +0800 2023,生如快乐
1002,春天的雨0802,4930163642728999,Wed Aug 02 05:41:13 +0800 2023,生日快乐！
1003,Luis_iiiK,4930088133726482,Wed Aug 02 00:41:10 +0800 2023,狮子🦁 猫咪🐈
1004,他又纯又欲,4930121779642794,Wed Aug 02 02:54:52 +0800 2023,你的蛋糕也挺好看了吧[哇]
1005,蔡徐坤KUN代号猫猫,4930086874122208,Wed Aug 02 00:36:10 +0800 2023,好可爱哦[好爱哦]
1006,大奎小葵都帅,4930120530264319,Wed Aug 02 02:49:54 +0800 2023,好漂亮啊[打call]
1007,念奎安,4930187856446229,Wed Aug 02 07:17:26 +0800 2023,好漂亮的蛋糕！
1008,petrichor--kun,4951436637245048,Fri Sep 29 22:32:30 +0800 2023,🌕 𝐌𝐢𝐝-𝐀𝐮𝐭𝐮𝐦𝐧 𝐅𝐞𝐬𝐭𝐢𝐯𝐚𝐥 “对月亮许愿：愿所有的爱都能团圆 🥮”@蔡徐坤
1009,NICE_KUNNNXX,4930085377806816,Wed Aug 02 00:30:13 +0800 2023,呀呼！陪你的第六个生日咯！蔡徐坤25岁生日快乐呀～小坤 我永远爱你！永远有人爱你 有人永远爱你 KUN&IKUN is forever
1010,NICE_KUNNNXX,4930085419752010,Wed Aug 02 00:30:23 +0800 2023,@蔡徐坤 宝贝生日快乐
1011,八月恋雪葵,4930085658039114,Wed Aug 02 00:31:20 +0800 2023,一起陪他！
1012,小葵的馨,4930086765332282,Wed Aug 02 00:35:44 +0800 2023,陪你的第六个生日！天天开心
1013,魚_YY_,4930086870450359,Wed Aug 02 00:36:08 +0800 2023,生日快乐蔡徐坤！
1014,请多多早睡-,4930086815929460,Wed Aug 02 00:35:56 +0800 2023,生日快乐！
1015,August_好困,4930088816608391,Wed Aug 02 00:43:53 +0800 2023,Love never fails@蔡徐坤
1016,羽落梦散,4930087047137006,Wed Aug 02 00:36:51 +0800 2023,2023.8.2 生日快乐呀！陪你一起过的第6个生日啦🎂希望我们小坤能够开心幸福，好好地享受生活[抱一抱]只要你回头，我们一定在！等你哦，始终爱你[心]@蔡徐坤
1017,KUN_真儿,4930091097787820,Wed Aug 02 00:52:57 +0800 2023,生日快乐@蔡徐坤
1018,HHAIKUN,4930088560757277,Wed Aug 02 00:42:52 +0800 2023,@蔡徐坤  希望25岁的你能做你想做的 一定有人会支持你和爱你 祝生日快乐 平平安安
1019,yue_小坤,4930086891424053,Wed Aug 02 00:36:14 +0800 2023,生日快乐[蛋糕][蛋糕]
1020,-Cilk,4930091874519857,Wed Aug 02 00:56:02 +0800 2023,蔡徐坤生日快乐[打call]
1021,-Cilk,4930091816061136,Wed Aug 02 00:55:48 +0800 2023,生日快乐@蔡徐坤
1022,-Cilk,4930091852760023,Wed Aug 02 00:55:57 +0800 2023,蔡徐坤生日快乐[打call][打call]
1023,来自802星球,4930180345496593,Wed Aug 02 06:47:35 +0800 2023,六年啦[憧憬][憧憬][憧憬]生日快乐🎂宝贝[抱一抱][抱一抱][抱一抱][抱一抱]我们一直在！
1024,Baijiu夢,4930089899000996,Wed Aug 02 00:48:11 +0800 2023,徐坤生日快乐[赢牛奶]
1025,要一直陪着小困,4930087412304047,Wed Aug 02 00:38:18 +0800 2023,forever[心]
1026,Like-YKT,4930086937303238,Wed Aug 02 00:36:25 +0800 2023,宝宝生日快乐！一直一直在 一直陪着你
1027,Lao劳想睡觉,4930091127147102,Wed Aug 02 00:53:04 +0800 2023,生日快乐[彩虹屁][彩虹屁][彩虹屁]@蔡徐坤
1028,Kun_CafeinBali,4930087197869860,Wed Aug 02 00:37:27 +0800 2023,@蔡徐坤 生日快乐坤仔[蛋糕][鲜花][抱抱]
1029,白猫怀特,4930169717129236,Wed Aug 02 06:05:20 +0800 2023,#蔡徐坤# cxk#蔡徐坤0802生日快乐# 保持阳光 保持积极 汇聚能量 @蔡徐坤  生日快乐🎂 在没有出现的日子里要好好吃饭 要好好生活～   [给力]
1030,白猫怀特,4930169695633872,Wed Aug 02 06:05:16 +0800 2023,#蔡徐坤# cxk#蔡徐坤0802生日快乐# 保持阳光 保持积极 汇聚能量 @蔡徐坤  生日快乐🎂 在没有出现的日子里要好好吃饭 要好好生活～   [心]
1031,奎奎奎大奎奎,4930211298149733,Wed Aug 02 08:50:35 +0800 2023,蔡徐坤25岁生日快乐🎂平安喜乐
1032,白猫怀特,4930169657884983,Wed Aug 02 06:05:07 +0800 2023,#蔡徐坤# cxk#蔡徐坤0802生日快乐# 保持阳光 保持积极 汇聚能量 @蔡徐坤  生日快乐🎂 在没有出现的日子里要好好吃饭 要好好生活～
1033,白猫怀特,4930169629049412,Wed Aug 02 06:05:00 +0800 2023,#蔡徐坤# cxk#蔡徐坤0802生日快乐# 保持阳光 保持积极 汇聚能量 @蔡徐坤  生日快乐🎂 在没有出现的日子里要好好吃饭 要好好生活～   [蛋糕]
1034,白猫怀特,4930169610961066,Wed Aug 02 06:04:55 +0800 2023,#蔡徐坤# cxk#蔡徐坤0802生日快乐# 保持阳光 保持积极 汇聚能量 @蔡徐坤  生日快乐🎂 在没有出现的日子里要好好吃饭 要好好生活～   [音乐]
1035,白猫怀特,4930169589990553,Wed Aug 02 06:04:51 +0800 2023,#蔡徐坤# cxk#蔡徐坤0802生日快乐# 保持阳光 保持积极 汇聚能量 @蔡徐坤  生日快乐🎂 在没有出现的日子里要好好吃饭 要好好生活～   [礼物]
1036,路過蜻蜓98,4930109485875506,Wed Aug 02 02:06:00 +0800 2023,想你了宝贝[泪]
1037,路過蜻蜓98,4930109109174710,Wed Aug 02 02:04:31 +0800 2023,生日快乐🎉
1038,桃桃公主O_o,4930106017448924,Wed Aug 02 01:52:14 +0800 2023,生日快乐@蔡徐坤
1039,Shirley_8152,4930378072589326,Wed Aug 02 19:53:16 +0800 2023,要努力要酷 要更勇敢 生日快乐🎂🎊
1040,DuoDuo好困,4930233101453866,Wed Aug 02 10:17:13 +0800 2023,勇敢大胆的去闯吧，身后永远有人爱你。生日快乐🎂
1041,小巫仙仙,4930211009796052,Wed Aug 02 08:49:26 +0800 2023,生日快乐呀！
1042,叽里咕噜嘀小猪,4930575804138363,Thu Aug 03 08:59:00 +0800 2023,Stay happy. Smile always.
1043,雪葵_coco,4930446754843966,Thu Aug 03 00:26:12 +0800 2023,愿你被爱意所包围，愿你身边明灯璀璨，愿你的世界星河长明，愿你所愿皆能如愿。生日快乐！@蔡徐坤
1044,Tiyiha,4930351711125914,Wed Aug 02 18:08:31 +0800 2023,生日快乐宝贝🎂
1045,蔡徐坤你也困了吗,4930086623515130,Wed Aug 02 00:35:10 +0800 2023,25啦 生日快乐[好喜欢][好喜欢][好喜欢]
1046,陷入困境_kwenuun,4930417017492565,Wed Aug 02 22:28:02 +0800 2023,想你啦@蔡徐坤
1047,叽里咕噜嘀小猪,4930575778976004,Thu Aug 03 08:58:54 +0800 2023,Trust yourself and love yourself.
1048,叽里咕噜嘀小猪,4930575762200986,Thu Aug 03 08:58:50 +0800 2023,Don’t give up your smile. Keep the positive energy.
1049,叽里咕噜嘀小猪,4930575792342727,Thu Aug 03 08:58:57 +0800 2023,And always stay positive.Always stay happy you know.
1050,南笙kkkkkkkun0802,4930089865971699,Wed Aug 02 00:48:03 +0800 2023,生日快乐 我们一直都在[抱一抱]
1051,情话说给_坤,4930195091883302,Wed Aug 02 07:46:11 +0800 2023,生日快乐！
1052,菜包宝宝妈咪,4930297658869034,Wed Aug 02 14:33:45 +0800 2023,生日快乐！我永远爱你！@蔡徐坤
1053,-奎味饼干,4930316731157432,Wed Aug 02 15:49:32 +0800 2023,喜欢听你的歌 做你一辈子的歌迷 生日快乐[抱一抱][抱一抱]@蔡徐坤
1054,川岛甜葵cxk,4930087575880198,Wed Aug 02 00:38:56 +0800 2023,勇敢地向前走吧，你在我就在@蔡徐坤 25岁生日快乐！
1055,迷人雪纳瑞k,4930105069537253,Wed Aug 02 01:48:28 +0800 2023,生日快乐！@蔡徐坤
1056,185帅坤坤,4930344849246587,Wed Aug 02 17:41:16 +0800 2023,@蔡徐坤
1057,嘉玥kkklll,4930089219001758,Wed Aug 02 00:45:29 +0800 2023,谢谢你住进我的青春 未来我们也继续陪伴彼此[心]生日快乐
1058,嘉玥kkklll,4930089173651595,Wed Aug 02 00:45:18 +0800 2023,生日快乐 @蔡徐坤
1059,嘉玥kkklll,4930089198026910,Wed Aug 02 00:45:23 +0800 2023,我的愿望是你的愿望都会实现[抱一抱]生日快乐
1060,嘉玥kkklll,4930087897533040,Wed Aug 02 00:40:14 +0800 2023,“花在骄阳下盛开 我的爱永远为你而敞开。”生日快乐🎂
1061,甜甜的蔡仙生,4930088594313514,Wed Aug 02 00:43:00 +0800 2023,蔡徐坤生日快乐🎉🎉🎉
1062,·平行悖论·,4930086752751220,Wed Aug 02 00:35:41 +0800 2023,家一直在@蔡徐坤
1063,浪漫兴衰,4930086699277217,Wed Aug 02 00:35:28 +0800 2023,KUN&IKUN永远都是一起的@蔡徐坤 生日快乐蔡徐坤
1064,Imwait_ing,4930086433985520,Wed Aug 02 00:34:25 +0800 2023,25岁 愿你百事从欢 万事从愿 阿彩生日快乐！未来 我们会一直在
1065,苏颜颜儿,4930086346426851,Wed Aug 02 00:34:04 +0800 2023,生日快乐[可爱]
1066,香蔡飞你一脸_,4930086216141942,Wed Aug 02 00:33:33 +0800 2023,生日快乐[心]
1067,碗盆炸炸,4930086224003666,Wed Aug 02 00:33:34 +0800 2023,永远有人爱他
1068,林谢和阿彩kkk,4930085834196102,Wed Aug 02 00:32:02 +0800 2023,阿彩生日快乐
1069,困酱天下第一好,4930085868805094,Wed Aug 02 00:32:10 +0800 2023,生日快乐[抱一抱]
1070,自律才能给你自由,4931939150332775,Mon Aug 07 03:16:27 +0800 2023,很想你[抱一抱]@蔡徐坤 但是没关系，我们都擅长等待[抱一抱]
1071,宇宙第一会唱歌的幸运猪坨,4930086131733556,Wed Aug 02 00:33:13 +0800 2023,生日快乐
1072,困困宝宝的括弧笑,4930085993579655,Wed Aug 02 00:32:40 +0800 2023,蔡徐坤生日快乐，天天开心！[羞嗒嗒][羞嗒嗒]
1073,ice坤snow,4932484464121484,Tue Aug 08 15:23:20 +0800 2023,生日快乐🎂天天开心
1074,-18年春_,4930091580654474,Wed Aug 02 00:54:52 +0800 2023,生日快乐
1075,芬芬200802,4930091529799593,Wed Aug 02 00:54:40 +0800 2023,宝贝生日快乐🎂
1076,ziiiiiiikun,4930091240916299,Wed Aug 02 00:53:31 +0800 2023,蔡徐坤生日快乐🎂 🎂 🎂 永远有人爱你[送花花][送花花][送花花]
1077,小奎喜坤,4930089609857312,Wed Aug 02 00:47:02 +0800 2023,KUN&IKUN is forever@蔡徐坤
1078,彩色妳妳,4930443587620298,Thu Aug 03 00:13:37 +0800 2023,生日快乐[爱你]
1079,-KUN-hugme,4930286205538588,Wed Aug 02 13:48:14 +0800 2023,@蔡徐坤 宝贝永远爱你
1080,春风送庭燎,4930435136094383,Wed Aug 02 23:40:01 +0800 2023,生日快乐[鼓掌]
1081,滚开蔡黑,4930437002043314,Wed Aug 02 23:47:27 +0800 2023,第六年啦
1082,Ubelik,4930088082345249,Wed Aug 02 00:40:58 +0800 2023,坤，生日快乐！我爱你
1083,燕子南归春风至,4930433424557621,Wed Aug 02 23:33:13 +0800 2023,“花在骄阳下盛开 我的爱永远为你而敞开。”生日快乐🎂
1084,陪坤看雪_,4930427049221094,Wed Aug 02 23:07:54 +0800 2023,永远有人爱你！生日快乐！@蔡徐坤
1085,储蓄卡余额8200,4930438160454803,Wed Aug 02 23:52:03 +0800 2023,25岁新的开始！再来一次吧！
1086,月亮要打呼,4930235776896015,Wed Aug 02 10:27:51 +0800 2023,生日快乐大哥[打call][打call]
1087,眼中的彼此cxk,4930231502112418,Wed Aug 02 10:10:52 +0800 2023,我仍守着花海等你归来 生日快乐[心][心]
1088,卡崩卡困,4930290428677994,Wed Aug 02 14:05:01 +0800 2023,天天快乐天天开心啊[抱一抱]
1089,-KUN-hugme,4930286338711529,Wed Aug 02 13:48:46 +0800 2023,在没有出现的日子要好好吃饭好好睡觉@蔡徐坤
1090,77-meng,4930204722007211,Wed Aug 02 08:24:27 +0800 2023,生日快乐 @蔡徐坤
1091,白猫怀特,4930169569804770,Wed Aug 02 06:04:46 +0800 2023,#蔡徐坤# cxk#蔡徐坤0802生日快乐# 保持阳光 保持积极 汇聚能量 @蔡徐坤  生日快乐🎂 在没有出现的日子里要好好吃饭 要好好生活～
1092,shsusgn,4930198849460226,Wed Aug 02 08:01:07 +0800 2023,KUN&IKUN！
1093,一直听kun的歌,4930137713279363,Wed Aug 02 03:58:11 +0800 2023,@蔡徐坤
1094,尤绾____,4930194924110850,Wed Aug 02 07:45:31 +0800 2023,生日快乐@蔡徐坤
1095,kiki-0711,4930127278375182,Wed Aug 02 03:16:43 +0800 2023,又一年生日快乐[抱一抱][抱一抱]
1096,捌贰的-坤_考上重高版,4930088171475072,Wed Aug 02 00:41:19 +0800 2023,生日快乐，全世界最最最好的蔡徐坤[抱一抱]@蔡徐坤
1097,单一才下课,4930086778963554,Wed Aug 02 00:35:47 +0800 2023,"If you need me,I will be your side.生日快乐🎂"
1098,一直听kun的歌,4930137772786170,Wed Aug 02 03:58:25 +0800 2023,24岁的烦恼太多了希望25岁的你平安喜乐 @蔡徐坤
1099,蔡蔡要平安,4930086819596778,Wed Aug 02 00:35:57 +0800 2023,一直在，一直爱@蔡徐坤
1100,无法解开心锁的结,4930087504314545,Wed Aug 02 00:38:39 +0800 2023,生日快乐宝宝
1101,Siyuuux,4930087453460290,Wed Aug 02 00:38:28 +0800 2023,徐坤生日快乐！希望你永远自由健康快乐地站在自己热爱的领域中闪闪发光吧！@蔡徐坤
1102,今天喜欢寄居蟹,4930087433013727,Wed Aug 02 00:38:23 +0800 2023,一直爱一直在！
1103,小蔡别流泪,4930087390808866,Wed Aug 02 00:38:13 +0800 2023,生日快乐🎂@蔡徐坤
1104,喵喵哒小米,4930086690360049,Wed Aug 02 00:35:26 +0800 2023,一起陪他[心][心][心]
1105,菜卯猫,4930087910638520,Wed Aug 02 00:40:17 +0800 2023,我一直在[心]
1106,猫咪kunahui,4930086677776004,Wed Aug 02 00:35:23 +0800 2023,生日快乐！[哇]
1107,-小困崽汁,4930086614076756,Wed Aug 02 00:35:08 +0800 2023,蔡徐坤天天开心！！！生日快乐
1108,姐是脑残舞台粉,4933967989444073,Sat Aug 12 17:38:20 +0800 2023,宝贝天天开心
1109,A小奎猪咪,4949994102065593,Mon Sep 25 23:00:23 +0800 2023,想你
1110,82号星球蔡徐坤,4930085364697404,Wed Aug 02 00:30:10 +0800 2023,生日快乐！！我爱你！！希望你一直快乐！要快乐！要快乐！
1111,82号星球蔡徐坤,4930085385410810,Wed Aug 02 00:30:15 +0800 2023,@蔡徐坤
1112,望鲸落·,4930085599051951,Wed Aug 02 00:31:05 +0800 2023,废墟总会生存坚韧又飘零的花，别害怕ikun一直在！@蔡徐坤 25岁生日快乐！
1113,吧唧802口蔡徐坤,4930085624482829,Wed Aug 02 00:31:12 +0800 2023,陪你的第六年，生日快乐🎂我们一直在一直爱你！[心]@蔡徐坤
1114,802号思坤者,4930085586474896,Wed Aug 02 00:31:03 +0800 2023,宝贝，全世界我最爱的宝贝，生日快乐，这是我们一起度过的第六个生日啦。Love never fails.🥳🥳🥳@蔡徐坤 [哇]
1115,Nice2cu-K,4930085750053929,Wed Aug 02 00:31:42 +0800 2023,"If you need me,I will be your side.生日快乐🎂"
1116,困困天使·,4930085729076711,Wed Aug 02 00:31:37 +0800 2023,生日快乐@蔡徐坤🎂🎂🎂 第六年生日啦 ！一直在 一直爱 一直坚持  一直我们 玛雅 你要奔三了 时间可真快啊[抓狂][抓狂][抓狂]  坤 爱意难藏 你我都能感受到🥰🥰🥰坤 你的人生就是你的舞台 你要肆意舞动 展示你的青春 你的魄力 你的坚持！！！
1117,猫价临奏,4930086610928138,Wed Aug 02 00:35:06 +0800 2023,这是陪你的第五年[抱抱]谢谢你住进我的青春 未来我们也继续陪伴彼此[心]生日快乐[蛋糕]@蔡徐坤
1118,迷样卷心菜,4930085969463414,Wed Aug 02 00:32:34 +0800 2023,生日快乐一切顺利[心]@蔡徐坤
1119,困困天使·,4930086119146774,Wed Aug 02 00:33:10 +0800 2023,@蔡徐坤 生日快乐🎂🎂🎂🎂
1120,妮妮薇niniwei123456,4930086567938610,Wed Aug 02 00:34:57 +0800 2023,爱你@蔡徐坤
1121,芒哩啾葵_抢到门票版,4930086094504183,Wed Aug 02 00:33:03 +0800 2023,㊗️坤坤宝生日快乐！🎂希望我们一直开心，25岁生日快乐！！永远爱你！！要开心要幸福要平平安安健健康康  要向前看[泪] 期待下一场演唱会 会一直等你的宝宝[心][心][心][心][心][心]
1122,行將就鍷了,4930086094505002,Wed Aug 02 00:33:03 +0800 2023,我也爱你我超级超级爱你！！！@蔡徐坤 25岁的蔡徐坤会越来越好的！[打call][打call]
1123,piKriK-8-2,4930086630856056,Wed Aug 02 00:35:12 +0800 2023,宝宝生日快乐
1124,蛋卷真的很想睡觉,4930086035264982,Wed Aug 02 00:32:50 +0800 2023,㊗️原创音乐制作人蔡徐坤25岁生日快乐🎂🎊又一年我们一起过生日。一直在，一直听你唱。 Only for KUN.在你不出现的这段时间里，我们都要好好生活，天天开心🥳。记得吃蛋糕哦。 KUN&IKUN is forever.
1125,電子蝴蝶MP3版,4930086005904248,Wed Aug 02 00:32:43 +0800 2023,小困生日快乐[哇]
1126,82号星球蔡徐坤,4930085989124881,Wed Aug 02 00:32:39 +0800 2023,永远有人爱你 有人永远爱你 期待下次见面！！@蔡徐坤
1127,·LIu-KUN·,4930085980734496,Wed Aug 02 00:32:36 +0800 2023,嗨25岁的蔡徐坤 祝你生日快乐 这么快就迎来了你的25岁 愿你时刻都有勇往直前的勇气 活得热烈 坦荡❤️❤️
1128,小葵的馨,4930085951640421,Wed Aug 02 00:32:30 +0800 2023,要一直开心 平安健康[打call][打call]
1129,-郜郜i幼恩呐,4930088921207236,Wed Aug 02 00:44:18 +0800 2023,25岁生日快乐 继续闪耀 做舞台上闪闪发光的你 我爱你！@蔡徐坤
1130,妞子小影,4930085898159282,Wed Aug 02 00:32:16 +0800 2023,许愿@蔡徐坤 http://t.cn/A60pnj66
1131,·LIu-KUN·,4930087030625452,Wed Aug 02 00:36:47 +0800 2023,嗨25岁的蔡徐坤 祝你生日快乐 这么快就迎来了你的25岁 愿你时刻都有勇往直前的勇气 活得热烈 坦荡
1132,小慧与蔡困,4930088585399052,Wed Aug 02 00:42:58 +0800 2023,徐坤生日快乐🎉
1133,蔡徐坤的歌超好听,4930086769789996,Wed Aug 02 00:35:45 +0800 2023,做自己想做的事情 在舞台上闪闪发光 我们都远不止于此 生日快乐宝宝@蔡徐坤 一直在
1134,-郜郜i幼恩呐,4930085922801158,Wed Aug 02 00:32:23 +0800 2023,恭喜你！开启long game新副本，接下来的路，我们一起打怪升级！@蔡徐坤 25岁生日快乐！
1135,八玥海葵,4930085926474356,Wed Aug 02 00:32:24 +0800 2023,想叠千万个纸飞机飞到你怀里，每一个都写着我爱你❤️生日快乐🎂
1136,小葵冬眠记,4930089534096800,Wed Aug 02 00:46:44 +0800 2023,我爱你@蔡徐坤 生日快乐
1137,葵葵不困_y,4930090952295441,Wed Aug 02 00:52:22 +0800 2023,蔡徐坤生日快乐！！！！！[抱一抱]
1138,YILKUN,4930086279582223,Wed Aug 02 00:33:48 +0800 2023,蔡徐坤 25岁生日快乐🎂 希望你平安，健康，快乐！
1139,给您嘉个蔡,4930085805098427,Wed Aug 02 00:31:55 +0800 2023,要永远快乐 我仍守着花海，等你归来
1140,铃铛响叮,4930085666428314,Wed Aug 02 00:31:22 +0800 2023,生日快乐！！！
1141,每天都好k_un,4930086246025448,Wed Aug 02 00:33:40 +0800 2023,爱你@蔡徐坤 生日快乐🎂
1142,蓝玫瑰的吻,4930086161355106,Wed Aug 02 00:33:20 +0800 2023,陪你的第三年，我一直一直陪着你！生日快乐！我爱你！@蔡徐坤
1143,蔡CAIYING,4930086027135258,Wed Aug 02 00:32:48 +0800 2023,“不管我正在面对什么，正在经历什么，都有很多人不离不弃地陪伴，让我有被爱的感受。”@蔡徐坤
1144,雾海折花令,4930086152702253,Wed Aug 02 00:33:18 +0800 2023,蔡徐坤生日快乐呀[彩虹屁][彩虹屁] 还说那句话，希望你平安健康，天天开心，万事如意，一切顺利[打call][打call]。超级喜欢听你的歌！！！以后要多写，多发，多唱！还有，我会一直在[彩虹屁][彩虹屁]@蔡徐坤
1145,DuoDuo好困,4930233125571514,Wed Aug 02 10:17:19 +0800 2023,你在的地方就是我奔赴的远方，期待下次相聚❤️生日快乐🎂
1146,风不会作诗,4930085687399836,Wed Aug 02 00:31:27 +0800 2023,生日快乐🎂要开心要平安[心]
1147,歌迷代表_,4930085629202121,Wed Aug 02 00:31:13 +0800 2023,生日快乐我们永远在[泪]@蔡徐坤
1148,hikk-_-,4930263039345732,Wed Aug 02 12:16:11 +0800 2023,生日快乐[心]希望25岁的蔡徐坤天天开心 万事顺意[心]
1149,Fei_k82,4930085633398568,Wed Aug 02 00:31:14 +0800 2023,生日快乐 爱你[打call][打call]
1150,小菜xca,4930087918764457,Wed Aug 02 00:40:18 +0800 2023,@蔡徐坤 [心]
1151,kongkong才_下课,4930086866257964,Wed Aug 02 00:36:08 +0800 2023,你的25岁@蔡徐坤
1152,一只平凡的大肥猫,4930085734321387,Wed Aug 02 00:31:38 +0800 2023,祝坤哥此生，梦想光芒，野蛮生长，永不彷徨，每一天都能开心快乐，一生幸福平安@蔡徐坤
1153,Lao劳想睡觉,4930091093854040,Wed Aug 02 00:52:56 +0800 2023,生日快乐！@蔡徐坤
1154,扶蔡大爷过马路,4930089886419951,Wed Aug 02 00:48:08 +0800 2023,我爱你@蔡徐坤
1155,八月雨August,4930262142288952,Wed Aug 02 12:12:36 +0800 2023,生日快乐！！[抱一抱][抱一抱]
1156,收集下课的信,4930089756919316,Wed Aug 02 00:47:37 +0800 2023,一直开心快乐幸福[抱一抱][抱一抱][抱一抱][抱一抱]@蔡徐坤
1157,小涵不困0802,4930086040241234,Wed Aug 02 00:32:51 +0800 2023,你给我听着（抓住手腕）我爱你！（低沉）记住了！（咬后槽牙）生日快乐
1158,笨蛋小猫咪_在线求哥抱,4930088891581326,Wed Aug 02 00:44:10 +0800 2023,宝贝生日快乐！@蔡徐坤
1159,甜甜的蔡仙生,4930088782791598,Wed Aug 02 00:43:45 +0800 2023,蔡徐坤生日快乐🎉🎉🎉
1160,蔡徐坤的玉米淀粉,4930088426017186,Wed Aug 02 00:42:20 +0800 2023,The story begins with a lion with a blue rose and a golden kitten.故事的开始是一只叼着蓝玫瑰的大狮子和一只金色的小猫咪@蔡徐坤
1161,K夏目葵葵子,4930085695787587,Wed Aug 02 00:31:29 +0800 2023,宝你好出息 前排 我蹭蹭 徐坤哥哥🧏🏻 生日快乐🎂🎉🎈 也请25岁的你 多多开演唱会🎤 我 想见你🥰 我的大明星 请继续发光发热吧！
1162,要一直陪着小困,4930085775740274,Wed Aug 02 00:31:48 +0800 2023,生日快乐！不知不觉25岁啦！希望你一如既往的热爱舞台和音乐 不见面的日子里也要好好生活！每天开开心心！记住永远会有人爱你！
1163,kkdkbn_xh,4930089249145602,Wed Aug 02 00:45:36 +0800 2023,生日快乐🎂🎂🎂
1164,第十一维,4930801026996643,Thu Aug 03 23:53:57 +0800 2023,祝坤哥25岁生日快乐
1165,池鱼厶-S,4930085717544951,Wed Aug 02 00:31:34 +0800 2023,蔡徐坤生日快乐！！
1166,路過蜻蜓98,4930110979311303,Wed Aug 02 02:11:57 +0800 2023,坤  生日快乐🎂[抱一抱]
1167,菜包宝宝妈咪,4930297759799415,Wed Aug 02 14:34:09 +0800 2023,我爱你[心][心][心]@蔡徐坤
1168,路過蜻蜓98,4930111092032164,Wed Aug 02 02:12:24 +0800 2023,KUN&IKUN永远都是一起的💕
1169,江1ee,4930441058454012,Thu Aug 03 00:03:34 +0800 2023,要幸福啊小坤@蔡徐坤
